key,tri,yy,player_id,player,u,Lcos,Lfrob
DAL_22,DAL,22,1629029,L. Dončić,0.21627091203453858,0.10147527089880426,277.1240974496869
DAL_22,DAL,22,1629033,T. Pinson,0.012007555315704263,0.005563787725354041,64.3111639386067
DAL_22,DAL,22,1630182,J. Green,0.057609282245008095,0.0047033910269745904,60.20093100542285
DAL_22,DAL,22,1630593,M. Wright IV,0.01524554776038856,0.003987438313409641,63.6711422265947
DAL_22,DAL,22,1630702,J. Hardy,0.04776038855909336,0.008084054671774643,77.74291507144572
DAL_22,DAL,22,201580,J. McGee,0.018888289260658393,0.004148444841579613,55.14886578228726
DAL_22,DAL,22,202681,K. Irving,0.055990286022665946,0.023173006712229105,169.6304022565777
DAL_22,DAL,22,202689,K. Walker,0.009174311926605505,0.004258625508593239,64.33145080302637
DAL_22,DAL,22,202722,D. Bertans,0.020912034538586078,0.0037240600378304345,72.69855519673898
DAL_22,DAL,22,203200,J. Holiday,0.010793308148947653,0.00431621023776374,90.88523752822636
DAL_22,DAL,22,203493,R. Bullock Jr.,0.06314085267134377,0.004682396741773953,72.0945482343163
DAL_22,DAL,22,203501,T. Hardaway Jr.,0.11886130599028602,0.009951744843498367,88.21404721211547
DAL_22,DAL,22,203915,S. Dinwiddie,0.09713977334052887,0.01800360963068992,107.42532667915755
DAL_22,DAL,22,203939,D. Powell,0.04236373448461954,0.14631748278417378,312.43454073059905
DEN_22,DEN,22,1627750,J. Murray,0.1431615394859502,0.058472345888567534,115.36386449908206
DEN_22,DEN,22,1628418,T. Bryant,0.008922626181915035,0.004469712283944438,31.9598232247764
DEN_22,DEN,22,1628427,V. Čančar,0.031029431349047808,0.00830250519768283,40.16258465542091
DEN_22,DEN,22,1628432,D. Reed,0.011985617259288853,0.02820544776925593,82.29849553708246
DEN_22,DEN,22,1628971,B. Brown,0.10454121720601944,0.03239172360545739,79.79085435629025
DEN_22,DEN,22,1629008,M. Porter Jr.,0.10906911705952857,0.03755331175366505,86.12761378705389
DEN_22,DEN,22,1630192,Z. Nnaji,0.022373152217339192,0.015344435763877007,54.81664706871519
DEN_22,DEN,22,1630538,B. Hyland,0.058862698095618594,0.028728554980341325,77.40759337028462
DEN_22,DEN,22,1631128,C. Braun,0.03981888400585964,0.010096703080507918,45.01280600983228
DEN_22,DEN,22,1631212,P. Watson,0.007191370355573312,0.0066621711755103785,65.10461327502907
DEN_22,DEN,22,201145,J. Green,0.04727660141163936,0.006264851704803509,36.603062984810265
DEN_22,DEN,22,201599,D. Jordan,0.01558130243707551,0.013483452186074163,51.00575371134041
DEN_22,DEN,22,202397,I. Smith,0.017445731788520442,0.025565300494084897,91.58745303593479
DEN_22,DEN,22,202704,R. Jackson,0.016779864163004393,0.004521266436847471,31.07486269039093
DEN_22,DEN,22,203484,K. Caldwell-Pope,0.09921427620189106,0.0982748122958974,142.03462864802395
DEN_22,DEN,22,203932,A. Gordon,0.106805167132774,0.01923617267042832,79.23712504609011
DEN_22,DEN,22,203999,N. Jokić,0.15794380077240644,0.053365027750393756,101.43222741320403
DET_22,DET,22,1628963,M. Bagley III,0.04886676274073103,0.009388623916187777,62.551075527076385
DET_22,DET,22,1628977,H. Diallo,0.05384514607624787,0.009252954855696438,61.41283546071046
DET_22,DET,22,1628995,K. Knox II,0.02659504781868204,0.0034957703299954845,40.817422798255095
DET_22,DET,22,1630164,J. Wiseman,0.031573431154198875,0.007448529544032967,61.587323045197046
DET_22,DET,22,1630165,K. Hayes,0.11437180662911044,0.004376824671758595,43.861343556283735
DET_22,DET,22,1630180,S. Bey,0.0862046377571073,0.006564415257384382,74.54879291105061
DET_22,DET,22,1630181,R. Hampton,0.018472422376522992,0.003825627992099845,39.77881891710529
DET_22,DET,22,1630191,I. Stewart,0.06196777151840692,0.003421583338554357,49.26032217313253
DET_22,DET,22,1630587,I. Livers,0.03838595571859033,0.003963946515864958,48.998091822971865
DET_22,DET,22,1630595,C. Cunningham,0.028822219310886937,0.00258900991440536,41.019254557874774
DET_22,DET,22,1630647,E. Omoruyi,0.01886545263985327,0.006524825637095,53.920688818391376
DET_22,DET,22,1631093,J. Ivey,0.15197170182104022,0.011547389386994067,75.68199604600751
DET_22,DET,22,1631105,J. Duren,0.045853530721865585,0.2398630700210248,321.43102629898675
DET_22,DET,22,202692,A. Burks,0.06760120529280754,0.008209876354367984,58.358890129804045
DET_22,DET,22,202709,C. Joseph,0.04546050045853531,0.002016494804925495,29.73472618337342
DET_22,DET,22,202711,B. Bogdanović,0.12812786584567012,0.0041055650523902365,78.42198400977091
DET_22,DET,22,203585,R. McGruder,0.019520503078737064,0.004087644975083182,41.70778650500383
GSW_22,GSW,22,1626172,K. Looney,0.041295651051748615,0.1340584992271262,166.9751274284268
GSW_22,GSW,22,1628978,D. DiVincenzo,0.07058975351658278,0.010892668900800873,49.83038312101838
GSW_22,GSW,22,1629660,T. Jerome,0.03342366757000903,0.006255277536888482,38.22853547382824
GSW_22,GSW,22,1629673,J. Poole,0.18131371789908377,0.0448335849830096,93.72933479200107
GSW_22,GSW,22,1630164,J. Wiseman,0.013292037682281585,0.026359855064878146,69.48918677285896
GSW_22,GSW,22,1630228,J. Kuminga,0.06942831333075236,0.0026247216096892956,47.37054340116059
GSW_22,GSW,22,1630237,A. Lamb,0.0411666021422119,0.0035572979334218546,29.14056281458933
